Station_ID,City,State,Charger_Type,Energy_Consumed_kWh,Charging_Duration_Minutes,Session_Date,Revenue,User_Type,Payment_Mode
STN_662,Delhi,Delhi,Slow,15.75,24.58,2026-02-20 01:08:06.060650,126.0,Member,UPI
STN_689,Delhi,Delhi,DC Fast,51.23,66.77,2025-06-15 07:26:06.060650,768.45,Member,UPI
STN_459,Chennai,Tamil Nadu,Fast,35.96,49.73,2025-07-26 05:25:06.060650,431.52,Member,UPI
STN_904,Chennai,Tamil Nadu,Level 2,28.09,48.8,2025-07-13 18:45:06.060650,280.9,Member,Wallet
STN_142,Chennai,Tamil Nadu,DC Fast,29.66,38.29,2025-05-20 01:04:06.060650,444.9,Member,Debit Card
STN_637,Bangalore,Karnataka,DC Fast,57.78,100.38,2025-05-18 20:10:06.060650,866.7,Member,Wallet
STN_601,Chennai,Tamil Nadu,Slow,25.76,41.63,2025-07-04 11:57:06.060650,206.08,Member,UPI
STN_996,Hyderabad,Telangana,Fast,35.93,67.61,2026-02-20 11:45:06.060650,431.16,Member,UPI
STN_477,Ahmedabad,Gujarat,Slow,28.3,53.81,2025-08-14 21:06:06.060650,226.4,Member,Debit Card
STN_695,Kolkata,West Bengal,Level 2,35.53,54.1,2025-06-05 23:29:06.060650,355.3,Member,UPI
STN_151,Ahmedabad,Gujarat,Slow,21.23,37.43,2025-06-09 01:04:06.060650,169.84,Member,UPI
STN_873,Delhi,Delhi,Level 2,33.21,45.51,2025-11-23 21:23:06.060650,332.1,Member,Credit Card
STN_518,Chennai,Tamil Nadu,DC Fast,55.58,84.14,2026-01-17 23:11:06.060650,833.7,Member,Wallet
STN_429,Hyderabad,Telangana,Slow,9.21,14.28,2025-09-10 21:19:06.060650,73.68,Member,UPI
STN_680,Ahmedabad,Gujarat,Fast,32.84,52.91,2025-03-25 03:25:06.060650,394.08,Member,Wallet
STN_345,Chennai,Tamil Nadu,DC Fast,52.18,95.33,2025-03-18 22:03:06.060650,782.7,Member,Credit Card
STN_329,Hyderabad,Telangana,Fast,48.03,90.77,2026-02-18 00:41:06.060650,576.36,Member,Credit Card
STN_909,Delhi,Delhi,Fast,23.96,46.95,2025-03-16 21:07:06.060650,287.52,Member,UPI
STN_381,Bangalore,Karnataka,DC Fast,27.97,43.84,2025-05-03 09:38:06.060650,419.55,Member,Credit Card
STN_539,Mumbai,Maharashtra,DC Fast,44.44,88.17,2025-07-28 02:38:06.060650,666.6,Member,Wallet
STN_465,Chennai,Tamil Nadu,Level 2,12.6,21.5,2025-08-07 22:15:06.060650,126.0,Member,UPI
STN_942,Kolkata,West Bengal,DC Fast,44.11,61.41,2025-02-27 09:09:06.060650,661.65,Member,UPI
STN_289,Chennai,Tamil Nadu,Fast,37.93,51.03,2025-05-07 12:15:06.060650,455.16,Member,Debit Card
STN_537,Pune,Maharashtra,Fast,27.48,40.58,2025-08-14 05:35:06.060650,329.76,Member,Debit Card
STN_529,Kolkata,West Bengal,DC Fast,44.37,76.94,2025-05-13 16:06:06.060650,665.55,Member,UPI
STN_743,Kolkata,West Bengal,Slow,22.78,30.48,2025-08-18 00:40:06.060650,182.24,Member,UPI
STN_698,Kolkata,West Bengal,Fast,30.76,41.27,2025-10-25 16:33:06.060650,369.12,Member,UPI
STN_431,Mumbai,Maharashtra,DC Fast,37.07,47.11,2025-05-30 03:18:06.060650,556.05,Member,Wallet
STN_318,Bangalore,Karnataka,Fast,34.14,46.6,2025-12-19 05:56:06.060650,409.68,Member,UPI
STN_562,Hyderabad,Telangana,DC Fast,34.65,51.68,2025-07-18 04:46:06.060650,519.75,Member,UPI
STN_739,Mumbai,Maharashtra,DC Fast,64.65,79.61,2025-03-03 12:14:06.060650,969.75,Member,UPI
STN_992,Mumbai,Maharashtra,Level 2,25.21,46.37,2025-10-23 02:27:06.060650,252.1,Member,UPI
STN_253,Hyderabad,Telangana,DC Fast,38.0,72.16,2025-03-22 01:51:06.060650,570.0,Member,UPI
STN_660,Delhi,Delhi,Slow,19.07,36.93,2026-01-07 22:17:06.060650,152.56,Member,Debit Card
STN_993,Pune,Maharashtra,DC Fast,43.88,80.96,2025-12-27 07:17:06.060650,658.2,Member,Debit Card
STN_477,Hyderabad,Telangana,DC Fast,42.79,76.96,2025-04-06 12:29:06.060650,641.85,Member,UPI
STN_687,Bangalore,Karnataka,DC Fast,39.69,59.39,2025-04-18 13:16:06.060650,595.35,Member,UPI
STN_236,Bangalore,Karnataka,DC Fast,39.24,62.3,2025-03-05 16:08:06.060650,588.6,Member,Debit Card
STN_117,Pune,Maharashtra,Slow,10.42,16.36,2025-05-16 09:01:06.060650,83.36,Member,Credit Card
STN_529,Delhi,Delhi,Level 2,33.2,59.69,2025-12-05 11:45:06.060650,332.0,Member,UPI
STN_917,Hyderabad,Telangana,Slow,20.88,33.6,2025-10-06 15:47:06.060650,167.04,Member,Credit Card
STN_593,Hyderabad,Telangana,Level 2,26.87,43.68,2025-03-23 09:43:06.060650,268.7,Member,Debit Card
STN_856,Chennai,Tamil Nadu,Fast,33.98,55.25,2025-12-14 09:22:06.060650,407.76,Member,UPI
STN_800,Hyderabad,Telangana,Slow,13.22,18.43,2025-08-11 06:31:06.060650,105.76,Member,Credit Card
STN_876,Ahmedabad,Gujarat,Level 2,20.46,24.88,2026-02-20 06:32:06.060650,204.6,Member,Debit Card
STN_244,Mumbai,Maharashtra,DC Fast,30.78,44.87,2025-07-14 02:34:06.060650,461.7,Member,Credit Card
STN_323,Kolkata,West Bengal,Fast,29.83,38.65,2025-06-02 23:35:06.060650,357.96,Member,Credit Card
STN_252,Pune,Maharashtra,DC Fast,34.18,65.37,2025-03-19 21:51:06.060650,512.7,Member,UPI
STN_127,Delhi,Delhi,Slow,26.44,48.42,2025-04-25 19:57:06.060650,211.52,Member,Wallet
STN_507,Bangalore,Karnataka,Slow,22.41,35.83,2025-09-13 05:07:06.060650,179.28,Member,UPI
STN_468,Pune,Maharashtra,DC Fast,45.77,76.41,2025-12-28 15:52:06.060650,686.55,Member,UPI
STN_727,Mumbai,Maharashtra,Slow,13.69,24.59,2025-04-20 15:16:06.060650,109.52,Member,Credit Card
STN_735,Delhi,Delhi,Level 2,18.78,26.8,2025-04-15 02:15:06.060650,187.8,Member,Wallet
STN_509,Mumbai,Maharashtra,Slow,17.05,25.41,2025-12-03 03:18:06.060650,136.4,Member,Wallet
STN_716,Chennai,Tamil Nadu,Fast,42.41,62.97,2025-12-10 03:40:06.060650,508.92,Member,UPI
STN_425,Ahmedabad,Gujarat,Fast,50.28,100.02,2025-09-26 21:20:06.060650,603.36,Member,UPI
STN_123,Hyderabad,Telangana,Fast,23.81,30.51,2025-06-30 17:58:06.060650,285.72,Member,Wallet
STN_193,Delhi,Delhi,Level 2,28.38,37.53,2025-12-23 01:11:06.060650,283.8,Member,UPI
STN_197,Pune,Maharashtra,Level 2,21.1,28.47,2025-08-29 04:07:06.060650,211.0,Member,Credit Card
STN_551,Bangalore,Karnataka,Fast,31.1,44.41,2025-02-23 18:46:06.060650,373.2,Member,UPI
STN_861,Ahmedabad,Gujarat,Slow,18.24,27.88,2025-05-10 11:27:06.060650,145.92,Member,UPI
STN_311,Delhi,Delhi,Fast,28.35,56.3,2025-07-30 11:15:06.060650,340.2,Member,UPI
STN_625,Mumbai,Maharashtra,Slow,16.81,33.21,2026-01-30 01:48:06.060650,134.48,Member,Credit Card
STN_300,Chennai,Tamil Nadu,Fast,27.74,52.5,2025-11-20 16:23:06.060650,332.88,Member,Credit Card
STN_746,Ahmedabad,Gujarat,Fast,30.39,40.62,2025-07-01 16:34:06.060650,364.68,Member,Wallet
STN_895,Chennai,Tamil Nadu,DC Fast,52.55,91.17,2026-02-01 14:57:06.060650,788.25,Member,UPI
STN_104,Mumbai,Maharashtra,DC Fast,45.99,76.22,2025-07-21 12:58:06.060650,689.85,Member,UPI
STN_198,Ahmedabad,Gujarat,Slow,21.76,30.99,2025-12-27 02:09:06.060650,174.08,Member,Wallet
STN_254,Hyderabad,Telangana,Slow,14.69,21.43,2025-07-26 06:36:06.060650,117.52,Member,Debit Card
STN_224,Ahmedabad,Gujarat,DC Fast,50.71,78.11,2026-02-16 01:03:06.060650,760.65,Member,UPI
STN_121,Mumbai,Maharashtra,Slow,9.86,12.74,2025-06-18 09:11:06.060650,78.88,Member,Wallet
STN_160,Chennai,Tamil Nadu,Slow,18.24,30.8,2025-06-19 06:15:06.060650,145.92,Member,Credit Card
STN_402,Ahmedabad,Gujarat,DC Fast,51.39,68.01,2025-07-28 20:27:06.060650,770.85,Member,Credit Card
STN_405,Pune,Maharashtra,Level 2,15.03,23.82,2025-11-19 09:25:06.060650,150.3,Member,UPI
STN_594,Pune,Maharashtra,Slow,14.74,21.66,2025-09-21 17:01:06.060650,117.92,Member,UPI
STN_568,Mumbai,Maharashtra,Fast,35.38,46.26,2025-06-04 16:07:06.060650,424.56,Member,Credit Card
STN_928,Hyderabad,Telangana,Slow,23.03,32.33,2025-04-22 02:18:06.060650,184.24,Member,Credit Card
STN_739,Hyderabad,Telangana,DC Fast,39.23,68.46,2025-12-21 23:58:06.060650,588.45,Member,UPI
STN_800,Pune,Maharashtra,Level 2,28.18,44.45,2025-10-09 08:19:06.060650,281.8,Member,UPI
STN_369,Chennai,Tamil Nadu,DC Fast,59.42,90.88,2025-03-18 08:35:06.060650,891.3,Member,Debit Card
STN_948,Bangalore,Karnataka,Fast,39.62,73.87,2025-05-17 01:00:06.060650,475.44,Member,Wallet
STN_280,Hyderabad,Telangana,Level 2,23.78,46.89,2025-11-10 15:00:06.060650,237.8,Member,Debit Card
STN_576,Bangalore,Karnataka,Fast,37.97,74.07,2026-02-20 20:06:06.060650,455.64,Member,Debit Card
STN_993,Pune,Maharashtra,Level 2,21.38,28.76,2025-08-03 00:11:06.060650,213.8,Member,UPI
STN_193,Chennai,Tamil Nadu,DC Fast,45.87,76.12,2025-04-03 18:55:06.060650,688.05,Member,UPI
STN_519,Mumbai,Maharashtra,DC Fast,43.44,81.38,2025-05-23 10:04:06.060650,651.6,Member,UPI
STN_571,Pune,Maharashtra,Level 2,27.03,36.8,2025-05-20 15:20:06.060650,270.3,Member,UPI
STN_272,Ahmedabad,Gujarat,Level 2,22.53,29.99,2025-07-03 02:22:06.060650,225.3,Member,UPI
STN_458,Kolkata,West Bengal,Level 2,27.37,47.41,2025-12-12 08:13:06.060650,273.7,Member,Debit Card
STN_365,Chennai,Tamil Nadu,DC Fast,40.79,66.02,2025-10-10 20:30:06.060650,611.85,Member,UPI
STN_283,Hyderabad,Telangana,Fast,41.97,63.54,2025-03-21 19:51:06.060650,503.64,Member,UPI
STN_618,Delhi,Delhi,Level 2,23.04,42.7,2025-09-28 05:12:06.060650,230.4,Member,UPI
STN_965,Ahmedabad,Gujarat,Slow,7.81,12.26,2025-10-07 07:48:06.060650,62.48,Member,Debit Card
STN_388,Delhi,Delhi,Slow,12.96,18.68,2025-10-29 17:58:06.060650,103.68,Member,UPI
STN_877,Hyderabad,Telangana,Fast,35.15,48.71,2025-07-17 11:45:06.060650,421.8,Member,UPI
STN_923,Kolkata,West Bengal,Slow,26.38,50.64,2025-02-26 00:10:06.060650,211.04,Member,Wallet
STN_617,Pune,Maharashtra,Level 2,29.98,57.72,2025-08-29 12:07:06.060650,299.8,Member,UPI
STN_190,Kolkata,West Bengal,Fast,17.31,29.42,2025-10-22 15:51:06.060650,207.72,Member,Wallet
STN_693,Bangalore,Karnataka,DC Fast,30.21,39.62,2025-04-26 14:25:06.060650,453.15,Member,UPI
STN_351,Bangalore,Karnataka,Slow,23.72,43.53,2025-11-01 23:22:06.060650,189.76,Member,UPI
STN_911,Chennai,Tamil Nadu,Slow,21.16,40.52,2025-08-18 02:42:06.060650,169.28,Member,UPI
STN_781,Ahmedabad,Gujarat,Level 2,38.62,70.71,2026-01-31 08:47:06.060650,386.2,Member,UPI
STN_920,Delhi,Delhi,Level 2,22.24,31.11,2026-02-09 04:32:06.060650,222.4,Member,Wallet
STN_839,Kolkata,West Bengal,DC Fast,36.5,65.52,2025-03-30 09:26:06.060650,547.5,Member,UPI
STN_390,Pune,Maharashtra,Fast,35.57,64.38,2025-03-13 11:13:06.060650,426.84,Member,Wallet
STN_107,Kolkata,West Bengal,Fast,31.18,59.29,2025-02-22 20:27:06.060650,374.16,Member,UPI
STN_847,Bangalore,Karnataka,Level 2,31.23,40.24,2026-01-22 01:54:06.060650,312.3,Member,Credit Card
STN_305,Chennai,Tamil Nadu,Level 2,21.94,41.18,2026-02-07 15:52:06.060650,219.4,Member,Debit Card
STN_669,Delhi,Delhi,Fast,32.84,60.35,2025-04-26 17:01:06.060650,394.08,Member,Wallet
STN_696,Mumbai,Maharashtra,DC Fast,35.21,46.47,2026-02-14 11:08:06.060650,528.15,Member,Wallet
STN_224,Bangalore,Karnataka,Fast,41.06,72.92,2025-03-08 19:46:06.060650,492.72,Member,UPI
STN_501,Bangalore,Karnataka,Fast,27.62,47.31,2025-12-14 14:31:06.060650,331.44,Member,UPI
STN_888,Hyderabad,Telangana,Level 2,27.48,38.51,2025-05-24 03:49:06.060650,274.8,Member,UPI
STN_721,Chennai,Tamil Nadu,Fast,50.01,73.84,2025-08-13 05:14:06.060650,600.12,Member,UPI
STN_341,Delhi,Delhi,DC Fast,27.21,42.71,2025-10-16 09:38:06.060650,408.15,Member,Wallet
STN_473,Bangalore,Karnataka,Fast,46.97,91.96,2025-07-14 10:09:06.060650,563.64,Member,Wallet
STN_842,Pune,Maharashtra,Fast,37.24,59.76,2025-10-02 00:10:06.060650,446.88,Member,UPI
STN_220,Mumbai,Maharashtra,DC Fast,33.75,57.01,2025-08-11 21:02:06.060650,506.25,Member,UPI
STN_586,Kolkata,West Bengal,Fast,35.88,63.05,2025-10-28 12:02:06.060650,430.56,Member,Debit Card
STN_179,Ahmedabad,Gujarat,Slow,21.63,41.92,2025-05-17 11:19:06.060650,173.04,Member,Debit Card
STN_527,Pune,Maharashtra,Level 2,20.26,33.65,2025-09-07 18:17:06.060650,202.6,Member,Debit Card
STN_840,Ahmedabad,Gujarat,Slow,20.36,34.31,2025-06-11 06:40:06.060650,162.88,Member,Wallet
STN_471,Kolkata,West Bengal,Level 2,34.56,67.31,2025-08-22 19:06:06.060650,345.6,Member,Debit Card
STN_388,Mumbai,Maharashtra,Level 2,21.93,42.55,2025-10-16 15:26:06.060650,219.3,Member,Debit Card
STN_475,Ahmedabad,Gujarat,Fast,27.08,53.83,2025-04-21 22:23:06.060650,324.96,Member,Credit Card
STN_898,Hyderabad,Telangana,Slow,17.37,32.5,2025-09-15 08:43:06.060650,138.96,Member,Credit Card
STN_812,Mumbai,Maharashtra,Slow,18.28,30.58,2025-06-13 12:25:06.060650,146.24,Member,Wallet
STN_465,Hyderabad,Telangana,Slow,23.47,35.66,2025-02-27 00:28:06.060650,187.76,Member,Wallet
STN_275,Delhi,Delhi,Slow,17.21,31.71,2025-12-23 02:29:06.060650,137.68,Member,Wallet
STN_132,Bangalore,Karnataka,Fast,31.58,38.01,2026-02-07 09:42:06.060650,378.96,Member,Debit Card
STN_195,Chennai,Tamil Nadu,Fast,26.9,43.84,2025-05-22 16:51:06.060650,322.8,Member,UPI
STN_725,Kolkata,West Bengal,DC Fast,28.45,55.08,2025-08-08 00:16:06.060650,426.75,Member,UPI
STN_942,Bangalore,Karnataka,Slow,11.55,20.67,2026-01-22 04:43:06.060650,92.4,Member,UPI
STN_821,Hyderabad,Telangana,Slow,11.52,17.99,2025-03-16 14:50:06.060650,92.16,Member,UPI
STN_962,Delhi,Delhi,DC Fast,42.4,55.66,2025-07-15 08:40:06.060650,636.0,Member,UPI
STN_199,Mumbai,Maharashtra,Fast,22.97,30.81,2025-06-21 00:01:06.060650,275.64,Member,Debit Card
STN_620,Ahmedabad,Gujarat,Fast,13.42,25.93,2025-05-06 18:33:06.060650,161.04,Member,Credit Card
STN_177,Mumbai,Maharashtra,Slow,17.73,26.42,2025-04-03 11:50:06.060650,141.84,Member,UPI
STN_645,Ahmedabad,Gujarat,DC Fast,63.49,76.85,2025-08-29 18:31:06.060650,952.35,Member,UPI
STN_685,Mumbai,Maharashtra,Slow,23.63,40.9,2025-04-14 04:33:06.060650,189.04,Member,Debit Card
STN_550,Kolkata,West Bengal,DC Fast,42.31,53.66,2026-01-29 06:41:06.060650,634.65,Member,UPI
STN_432,Ahmedabad,Gujarat,Fast,26.15,52.23,2026-02-09 15:44:06.060650,313.8,Member,UPI
STN_734,Ahmedabad,Gujarat,DC Fast,70.73,88.67,2025-08-04 18:33:06.060650,1060.95,Member,UPI
STN_244,Mumbai,Maharashtra,DC Fast,45.59,82.06,2025-05-28 19:46:06.060650,683.85,Member,UPI
STN_297,Pune,Maharashtra,Fast,36.58,49.9,2025-02-25 21:24:06.060650,438.96,Member,UPI
STN_977,Bangalore,Karnataka,Fast,33.85,45.78,2025-05-14 05:23:06.060650,406.2,Member,UPI
STN_718,Chennai,Tamil Nadu,Slow,17.84,29.47,2025-12-27 14:06:06.060650,142.72,Member,Wallet
STN_967,Mumbai,Maharashtra,DC Fast,39.57,49.56,2025-09-30 21:03:06.060650,593.55,Member,UPI
STN_925,Kolkata,West Bengal,Level 2,23.47,38.01,2025-12-23 19:19:06.060650,234.7,Member,UPI
STN_299,Ahmedabad,Gujarat,DC Fast,60.04,93.22,2025-10-08 08:50:06.060650,900.6,Member,Wallet
STN_831,Pune,Maharashtra,Slow,24.23,32.09,2025-04-11 04:36:06.060650,193.84,Member,Wallet
STN_412,Ahmedabad,Gujarat,Level 2,12.56,16.9,2025-04-19 16:07:06.060650,125.6,Member,UPI
STN_337,Delhi,Delhi,Level 2,16.55,28.39,2025-09-24 02:52:06.060650,165.5,Member,UPI
STN_159,Delhi,Delhi,Level 2,20.33,31.04,2025-10-20 10:52:06.060650,203.3,Member,Wallet
STN_177,Mumbai,Maharashtra,Level 2,30.61,37.4,2025-12-18 07:10:06.060650,306.1,Member,Wallet
STN_392,Kolkata,West Bengal,Fast,45.17,62.23,2025-12-17 03:06:06.060650,542.04,Member,UPI
STN_739,Ahmedabad,Gujarat,Fast,40.77,49.57,2025-11-22 22:59:06.060650,489.24,Member,UPI
STN_723,Mumbai,Maharashtra,Level 2,18.23,23.39,2025-12-28 08:17:06.060650,182.3,Member,Wallet
STN_178,Bangalore,Karnataka,DC Fast,39.75,68.46,2025-07-28 12:51:06.060650,596.25,Member,UPI
STN_595,Mumbai,Maharashtra,Fast,38.91,54.11,2025-04-25 07:06:06.060650,466.92,Member,UPI
STN_706,Mumbai,Maharashtra,Level 2,23.56,41.89,2026-01-24 17:16:06.060650,235.6,Member,UPI
STN_436,Pune,Maharashtra,Fast,32.0,60.31,2025-09-26 05:18:06.060650,384.0,Member,UPI
STN_578,Hyderabad,Telangana,DC Fast,41.39,71.79,2025-12-19 05:01:06.060650,620.85,Member,UPI
STN_444,Kolkata,West Bengal,Level 2,31.96,43.59,2025-07-25 21:12:06.060650,319.6,Member,UPI
STN_230,Pune,Maharashtra,DC Fast,50.93,61.65,2025-11-21 00:30:06.060650,763.95,Member,UPI
STN_807,Mumbai,Maharashtra,DC Fast,41.9,53.15,2025-04-23 09:25:06.060650,628.5,Member,Debit Card
STN_715,Chennai,Tamil Nadu,Slow,19.63,30.17,2025-10-12 05:47:06.060650,157.04,Member,Debit Card
STN_394,Bangalore,Karnataka,Level 2,17.49,33.48,2025-04-30 12:52:06.060650,174.9,Member,UPI
STN_307,Delhi,Delhi,Slow,15.39,21.66,2025-08-07 22:14:06.060650,123.12,Member,UPI
STN_196,Hyderabad,Telangana,DC Fast,55.49,83.44,2025-10-10 05:18:06.060650,832.35,Member,UPI
STN_102,Mumbai,Maharashtra,Fast,22.55,38.32,2025-12-23 07:09:06.060650,270.6,Member,Debit Card
STN_304,Ahmedabad,Gujarat,Slow,21.03,32.12,2025-12-24 15:12:06.060650,168.24,Member,UPI
STN_631,Kolkata,West Bengal,DC Fast,24.18,34.71,2025-11-27 16:14:06.060650,362.7,Member,Wallet
STN_821,Bangalore,Karnataka,Level 2,35.18,68.91,2025-09-25 05:02:06.060650,351.8,Member,Wallet
STN_256,Kolkata,West Bengal,Fast,30.64,58.06,2025-09-19 13:47:06.060650,367.68,Member,UPI
STN_902,Pune,Maharashtra,Fast,38.19,60.72,2025-08-28 14:20:06.060650,458.28,Member,UPI
STN_905,Hyderabad,Telangana,DC Fast,46.14,71.06,2025-05-13 16:35:06.060650,692.1,Member,Wallet
STN_851,Hyderabad,Telangana,Slow,18.75,22.84,2025-07-01 14:33:06.060650,150.0,Member,Wallet
STN_743,Chennai,Tamil Nadu,Slow,19.54,33.35,2025-08-02 00:14:06.060650,156.32,Member,Debit Card
STN_470,Kolkata,West Bengal,DC Fast,27.9,39.24,2025-06-01 17:42:06.060650,418.5,Member,UPI
STN_869,Delhi,Delhi,Slow,18.85,37.46,2025-10-28 21:07:06.060650,150.8,Member,UPI
STN_796,Bangalore,Karnataka,DC Fast,43.16,69.94,2025-09-09 12:13:06.060650,647.4,Member,UPI
STN_182,Bangalore,Karnataka,Slow,15.3,18.59,2026-01-06 04:22:06.060650,122.4,Member,Credit Card
STN_739,Kolkata,West Bengal,Level 2,20.33,39.27,2025-03-05 15:00:06.060650,203.3,Member,UPI
STN_176,Pune,Maharashtra,Fast,36.57,51.9,2025-03-05 00:31:06.060650,438.84,Member,UPI
STN_683,Bangalore,Karnataka,DC Fast,35.22,57.88,2026-02-19 08:34:06.060650,528.3,Member,UPI
STN_324,Kolkata,West Bengal,Level 2,31.17,42.55,2025-09-13 03:21:06.060650,311.7,Member,Wallet
STN_816,Delhi,Delhi,Fast,38.78,46.88,2025-08-26 18:55:06.060650,465.36,Member,UPI
STN_130,Kolkata,West Bengal,Fast,37.05,62.26,2025-10-10 18:15:06.060650,444.6,Member,UPI
STN_838,Bangalore,Karnataka,DC Fast,54.83,94.97,2025-11-02 19:15:06.060650,822.45,Member,UPI
STN_171,Hyderabad,Telangana,DC Fast,26.59,42.95,2025-12-08 06:41:06.060650,398.85,Member,UPI
STN_189,Mumbai,Maharashtra,Slow,11.6,14.36,2025-05-16 01:24:06.060650,92.8,Member,UPI
STN_200,Ahmedabad,Gujarat,DC Fast,50.18,63.54,2025-03-27 19:45:06.060650,752.7,Member,Debit Card
STN_690,Mumbai,Maharashtra,Fast,29.19,49.11,2025-12-01 13:32:06.060650,350.28,Member,Wallet
STN_827,Pune,Maharashtra,DC Fast,38.88,55.64,2025-03-30 11:59:06.060650,583.2,Member,UPI
STN_428,Ahmedabad,Gujarat,DC Fast,30.93,45.92,2025-05-01 22:03:06.060650,463.95,Member,UPI
STN_831,Kolkata,West Bengal,Fast,27.19,44.95,2025-12-16 10:41:06.060650,326.28,Member,Credit Card
STN_113,Bangalore,Karnataka,Level 2,31.32,49.51,2025-08-26 14:56:06.060650,313.2,Member,UPI
STN_513,Ahmedabad,Gujarat,Slow,20.47,36.56,2025-12-28 16:06:06.060650,163.76,Member,Wallet
STN_356,Kolkata,West Bengal,Slow,18.92,25.96,2025-03-27 18:58:06.060650,151.36,Member,Wallet
STN_459,Chennai,Tamil Nadu,DC Fast,39.24,62.67,2025-07-17 20:01:06.060650,588.6,Member,UPI
STN_100,Delhi,Delhi,Fast,35.98,60.36,2025-12-01 03:23:06.060650,431.76,Member,UPI
STN_122,Mumbai,Maharashtra,Fast,44.19,56.8,2025-05-17 08:32:06.060650,530.28,Member,UPI
STN_824,Delhi,Delhi,Slow,14.48,18.25,2025-06-19 07:43:06.060650,115.84,Member,Wallet
STN_267,Ahmedabad,Gujarat,Fast,34.72,60.79,2025-09-10 00:22:06.060650,416.64,Member,Wallet
STN_302,Mumbai,Maharashtra,Fast,49.17,76.11,2025-09-29 14:12:06.060650,590.04,Member,Wallet
STN_529,Mumbai,Maharashtra,Level 2,29.25,53.81,2026-02-09 21:09:06.060650,292.5,Member,UPI
STN_737,Delhi,Delhi,DC Fast,39.38,69.14,2025-12-28 02:42:06.060650,590.7,Member,UPI
STN_931,Delhi,Delhi,Level 2,28.73,42.77,2025-03-30 02:03:06.060650,287.3,Member,UPI
STN_257,Hyderabad,Telangana,Slow,10.15,12.92,2025-10-04 06:58:06.060650,81.2,Member,UPI
STN_400,Pune,Maharashtra,DC Fast,44.26,59.67,2025-07-12 04:27:06.060650,663.9,Member,Wallet
STN_933,Pune,Maharashtra,Level 2,28.72,46.91,2025-02-27 10:31:06.060650,287.2,Member,Wallet
STN_687,Ahmedabad,Gujarat,Slow,19.9,36.72,2025-04-25 11:16:06.060650,159.2,Member,UPI
STN_886,Kolkata,West Bengal,Level 2,28.66,49.5,2025-05-17 18:43:06.060650,286.6,Member,Credit Card
STN_702,Mumbai,Maharashtra,Level 2,30.0,41.99,2025-03-19 06:28:06.060650,300.0,Member,UPI
STN_316,Delhi,Delhi,Fast,38.67,61.54,2025-12-27 19:31:06.060650,464.04,Member,Debit Card
STN_958,Pune,Maharashtra,DC Fast,49.3,66.28,2025-05-14 03:43:06.060650,739.5,Member,UPI
STN_918,Chennai,Tamil Nadu,DC Fast,47.08,77.89,2025-02-22 06:55:06.060650,706.2,Member,UPI
STN_634,Kolkata,West Bengal,Fast,26.35,51.11,2025-09-15 15:07:06.060650,316.2,Member,UPI
STN_161,Delhi,Delhi,Slow,23.27,46.0,2025-02-22 15:58:06.060650,186.16,Member,UPI
STN_777,Delhi,Delhi,Fast,34.68,65.53,2025-04-12 07:16:06.060650,416.16,Member,UPI
STN_379,Chennai,Tamil Nadu,Level 2,29.09,54.56,2026-01-25 22:26:06.060650,290.9,Member,Debit Card
STN_403,Pune,Maharashtra,Slow,22.69,27.9,2025-03-26 03:08:06.060650,181.52,Member,UPI
STN_851,Hyderabad,Telangana,DC Fast,39.84,66.81,2025-04-12 07:59:06.060650,597.6,Member,UPI
STN_548,Hyderabad,Telangana,Fast,31.52,39.76,2025-03-08 03:05:06.060650,378.24,Member,Wallet
STN_198,Chennai,Tamil Nadu,DC Fast,41.91,73.64,2025-07-14 14:55:06.060650,628.65,Member,Wallet
STN_331,Ahmedabad,Gujarat,DC Fast,57.56,72.08,2025-09-07 17:30:06.060650,863.4,Member,UPI
STN_516,Ahmedabad,Gujarat,DC Fast,36.05,52.35,2025-04-11 21:21:06.060650,540.75,Member,Wallet
STN_749,Hyderabad,Telangana,Level 2,33.68,49.0,2026-02-14 16:06:06.060650,336.8,Member,UPI
STN_199,Delhi,Delhi,Slow,18.98,32.28,2025-09-25 19:17:06.060650,151.84,Member,UPI
STN_814,Ahmedabad,Gujarat,DC Fast,47.67,66.09,2025-11-28 05:54:06.060650,715.05,Member,Debit Card
STN_551,Ahmedabad,Gujarat,Slow,22.45,27.38,2025-06-12 03:22:06.060650,179.6,Member,Wallet
STN_972,Ahmedabad,Gujarat,Fast,35.66,69.58,2026-01-30 07:17:06.060650,427.92,Member,UPI
STN_237,Pune,Maharashtra,DC Fast,55.65,102.34,2025-06-23 12:35:06.060650,834.75,Member,UPI
STN_419,Hyderabad,Telangana,DC Fast,39.83,63.09,2025-06-10 23:47:06.060650,597.45,Member,Debit Card
STN_523,Chennai,Tamil Nadu,Fast,46.27,78.75,2026-01-29 15:49:06.060650,555.24,Member,UPI
STN_594,Delhi,Delhi,DC Fast,40.54,62.31,2025-03-28 08:12:06.060650,608.1,Member,UPI
STN_930,Delhi,Delhi,DC Fast,59.53,106.56,2025-03-24 06:21:06.060650,892.95,Member,UPI
STN_779,Delhi,Delhi,DC Fast,40.8,60.53,2025-03-07 21:36:06.060650,612.0,Member,UPI
STN_654,Delhi,Delhi,Fast,32.75,46.83,2025-09-21 03:52:06.060650,393.0,Member,Debit Card
STN_646,Mumbai,Maharashtra,Slow,12.98,16.01,2025-11-19 03:46:06.060650,103.84,Member,Wallet
